北投區,臺北市北投區三合街一段66號,1031119,RPVOMLRKMHKFFEA48CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段66號,1031119,RPXOMLRKMHKFFEA68CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段66號,1031119,RPPPMLRKMHKFFEA97CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段71號,1031119,RPRPMLRKMHKFFEA18CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段61號,1031119,RPSPMLRKMHKFFEA28CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段79號,1031119,RPTPMLRKMHKFFEA38CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段84號,1031119,RPUPMLRKMHKFFEA48CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段84號,1031119,RPRNMLMLMHKFFEA57CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段84號,1031119,RPSNMLMLMHKFFEA67CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段73號,1031119,RPTNMLMLMHKFFEA77CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段78號,1031119,RPVNMLMLMHKFFEA97CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段68號,1031119,RPWNMLMLMHKFFEA08CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段86號,1031119,RPXNMLMLMHKFFEA18CA,25.1269699,121.5054338
北投區,臺北市北投區三合街一段62號,1031119,RPOOMLMLMHKFFEA37CA,25.1269699,121.5054338
士林區,臺北市士林區中山北路七段220巷9號,750619,RPWPMLKLLHKFFEA08DA,25.126646,121.533705
北投區,臺北市北投區大度路三段270巷67號,1010217,RPORMLLMLHKFFEA57CA,25.1252485,121.4677381
北投區,臺北市北投區中央南路二段26號,970523,RPROMLSKLHKFFEA08CA,25.1251803,121.5003753
北投區,臺北市北投區行義路16號,1020403,RPQPMLKLMHKFFEA47CA,25.1247578,121.5262774
北投區,臺北市北投區公館路209巷2號,1031230,RPOOMLNLLHKFFEA37CA,25.1244825,121.5065279
北投區,臺北市北投區同德街40巷29號,731022,RPXOMLTKLHKFFEA78CA,25.124431,121.5278436
北投區,臺北市北投區同德街55號,730619,RPSNMLRKLHKFFEA97CA,25.1242366,121.5285079
北投區,臺北市北投區天母北路105巷15弄3號,840629,RPWPMLRLLHKFFEA68CA,25.1240786,121.527638
北投區,臺北市北投區公館路340巷12號,620322,RPPPMLRJMHKFFEA87CA,25.1239296,121.5048821
北投區,臺北市北投區大度路三段270巷78號,1010217,RPWNMLRLLHKFFEA58DA,25.1226109,121.4695203
北投區,臺北市北投區大度路三段270巷83號,1010217,RPSNMLRLLHKFFEA18DA,25.1226109,121.4695203
北投區,臺北市北投區大度路三段270巷73號,1010217,RPSNMLQJMHKFFEA87CA,25.1226109,121.4695203
北投區,臺北市北投區大度路三段270巷77號,1010217,RPTNMLSLLHKFFEA28CA,25.1226109,121.4695203
北投區,臺北市北投區知行路292巷14弄10號,700930,RPQNMLQJMHKFFEA77DA,25.1213211,121.4686822
士林區,臺北市士林區中山北路七段74號,1030811,RPPQMLRLLHKFFEA08CA,25.1212081,121.5316
北投區,臺北市北投區知行路245巷1號,680705,RPWOMLRLLHKFFEA58CA,25.1206092,121.4669043
士林區,臺北市士林區中山北路七段52號,730427,RPTOMLPLMHKFFEA18CA,25.1204705,121.5314033
北投區,臺北市北投區立農街一段257巷10弄4號,691002,RPPOMLKKMHKFFEA17CA,25.1199204,121.5057518
士林區,臺北市士林區中山北路七段35巷1號,780609,RPRPMLLMLHKFFEA67CA,25.119686,121.530352
士林區,臺北市士林區天母東路69巷9號,750806,RPPOMLLMLHKFFEA37CA,25.1190302,121.5341304
北投區,臺北市北投區吉利街123巷9號,850925,RPVNMLRKLHKFFEA28CA,25.118917,121.5064367
北投區,臺北市北投區立農街二段205號,851106,RPUOMLLJMHKFFEA67CA,25.1188823,121.5142775
北投區,臺北市北投區立農街二段186號,851106,RPQOMLNLLHKFFEA57CA,25.1188491,121.5142736
北投區,臺北市北投區吉利街232號,690926,RPPQMLQKLHKFFEA97DA,25.1187744,121.5094134
北投區,臺北市北投區立農街二段202巷3弄1號,830426,RPSNMLKKMHKFFEA37CA,25.1184201,121.5141461
北投區,臺北市北投區吉利街127巷22號,971111,RPURMLOLLHKFFEA48DA,25.1180966,121.5049855
北投區,臺北市北投區尊賢街290號,1031230,RPXPMLKLMHKFFEA18CA,25.1177925,121.506914
士林區,臺北市士林區天母西路50巷23號,760817,RPQQMLRLLHKFFEA28DA,25.117711,121.524871
士林區,臺北市士林區天母東路8巷15號,651106,RPUOMLKMLHKFFEA77CA,25.1174606,121.5317932
北投區,臺北市北投區尊賢街245巷2號,611101,RPUPMLMJMHKFFEA87CA,25.1172998,121.5068925
北投區,臺北市北投區石牌路二段90巷11號,651125,RPRNMLRJMHKFFEA87CA,25.1172319,121.5164411
士林區,臺北市士林區天母東路8巷30弄13號,721210,RPVOMLLJMHKFFEA77CA,25.1168319,121.5312409
北投區,臺北市北投區尊賢街218巷6號,740507,RPTOMLNLLHKFFEA87CA,25.1156334,121.5082728
北投區,臺北市北投區公□路231巷24號,1021119,RPPNMLLJMHKFFEA07CA,25.1151759,121.515018
北投區,臺北市北投區實踐街25號,601105,RPRQMLRKMHKFFEA28CA,25.1151047,121.5082363
北投區,臺北市北投區東華街一段542號,620223,RPOOMLTKLHKFFEA87CA,25.1148285,121.5157126
北投區,臺北市北投區西安街一段196號,1010320,RPWPMLSJMHKFFEA68CA,25.1147408,121.5151208
北投區,臺北市北投區懷德街98巷21號,651220,RPXOMLRJMHKFFEA58CA,25.1147178,121.5210581
北投區,臺北市北投區致遠二路61巷29號,731115,RPSQMLRLLHKFFEA48DA,25.1147133,121.5108787
北投區,臺北市北投區裕民六路4號,840828,RPPOMLQLLHKFFEA77CA,25.114675,121.518341
北投區,臺北市北投區明德路261號,670831,RPUPMLKMLHKFFEA87CA,25.1141229,121.522016
北投區,臺北市北投區石牌路一段39巷131弄20號,1030508,RPROMLTKLHKFFEA18CA,25.1140548,121.5100368
北投區,臺北市北投區致遠一路二段112巷16號,660915,RPRPMLRLLHKFFEA18CA,25.1136764,121.5136408
士林區,臺北市士林區士東路276號,971014,RPRPMLPLLHKFFEA97CA,25.113251,121.536924
北投區,臺北市北投區懷德街62號,671003,RPVRMLOLLHKFFEA58DA,25.1130545,121.519721
士林區,臺北市士林區忠誠路二段117號,741205,RPVPMLMJMHKFFEA97CA,25.1128467,121.5312175
士林區,臺北市士林區士東路214巷2號,620129,RPWOMLNLLHKFFEA18CA,25.112503,121.534065
士林區,臺北市士林區芝玉路二段84巷19號,670201,RPWNMLOLLHKFFEA18CA,25.1123753,121.535826
士林區,臺北市士林區芝玉路二段84巷1號,670201,RPVNMLOLLHKFFEA08CA,25.1123649,121.5354008
士林區,臺北市士林區士東路286巷3弄29號,731013,RPUOMLNLLHKFFEA97CA,25.1121059,121.537596
北投區,臺北市北投區承德路七段32巷3弄17號,670403,RPVNMLNLLHKFFEA97CA,25.1118545,121.5106875
士林區,臺北市士林區士東路266巷16弄5號,730912,RPXOMLKLLHKFFEA97CA,25.1115144,121.5363801
北投區,臺北市北投區明德路176號,670828,RPRNMLSJMHKFFEA97CA,25.1112943,121.5213106
士林區,臺北市士林區德行東路109巷102弄2號,730629,RPVNMLLJMHKFFEA67CA,25.1108263,121.528896
北投區,臺北市北投區自強街120巷15弄29號,740118,RPSOMLKLMHKFFEA57CA,25.110816,121.516982
北投區,臺北市北投區明德路150巷2號,980114,RPOQMLKLLHKFFEA27CA,25.110459,121.5208424
士林區,臺北市士林區德行東路109巷83弄22號,670501,RPQPMLKMLHKFFEA47CA,25.1103937,121.5281283
北投區,臺北市北投區文林北路299號,850228,RPQOMLRJMHKFFEA87CA,25.1103647,121.5117404
北投區,臺北市北投區致遠一路一段46巷43號,671220,RPSNMLOKMHKFFEA77CA,25.110363,121.517791
士林區,臺北市士林區忠誠路二段21巷37號,631120,RPXNMLPLLHKFFEA38CA,25.1098262,121.5324586
士林區,臺北市士林區德行東路113號,1011123,RPTOMLPLLHKFFEA08CA,25.1079227,121.5285612
士林區,臺北市士林區德行東路118號,1011123,RPTPMLPKMHKFFEA18CA,25.1077684,121.5289444
士林區,臺北市士林區忠誠路一段171巷10弄18號,810930,RPWOMLSKLHKFFEA58CA,25.1065804,121.5306357
士林區,臺北市士林區德行西路32號,970502,RPSQMLLMLHKFFEA87CA,25.1056559,121.5232729
士林區,臺北市士林區忠義街45號,730615,RPTPMLKMLHKFFEA77CA,25.1054348,121.5300623
士林區,臺北市士林區福華路154號,730529,RPTOMLLMLHKFFEA77CA,25.1035846,121.5227254
士林區,臺北市士林區福華路128巷1弄7號,601231,RPTRMLOLLHKFFEA38DA,25.1031785,121.5228928
士林區,臺北市士林區雨聲街53巷22號,750311,RPQNMLRKLHKFFEA77CA,25.1024156,121.5282485
士林區,臺北市士林區福國路111號,660811,RPSRMLOLLHKFFEA18CA,25.10196,121.524839
士林區,臺北市士林區福國路95號,680503,RPPOMLSKLHKFFEA87CA,25.1017248,121.522165
士林區,臺北市士林區中山北路五段829巷55號,1030411,RPWNMLSKLHKFFEA48CA,25.1012454,121.5235395
士林區,臺北市士林區中山北路五段813號,721122,RPTNMLSJMHKFFEA18CA,25.1012316,121.5259717
士林區,臺北市士林區福志路14巷7弄22號,750214,RPTQMLLMLHKFFEA08DA,25.0991836,121.5310569
士林區,臺北市士林區福志路91號,680630,RPSPMLQKMHKFFEA18CA,25.0985703,121.528573
內湖區,臺北市內湖區大湖街16168號,640428,RPPOMLSJMHKFFCA77DA,25.098436,121.6048279
